GeneID	M	A	p.value	Adj.p.value
USP24	0.670304400791938	10.2580153555964	0.0824254320384961	0.153837854990945
TCEANC2	2.01161565621794	6.4947331452834	8.09715457327979e-07	0.000394645956845991
FAF1	-1.25627171567298	9.06905259785167	5.21832446488812e-05	0.00187066554716451
SCP2	0.355634485845971	10.5141107627203	0.257663712858313	0.358214020900415
DAB1	4.38845156967326	4.80099247442432	0.170656470302561	0.263884402979335
RAB3B	2.79588070490569	6.74864711444169	0.288467102987039	0.391463369257617
FGGY	0.414251312801959	7.05152211646601	0.457095152010741	0.550026717746392
NFIA	1.26880770822364	10.3775970352562	0.0483941784130425	0.10489769652237
ITGB3BP	1.67268811033422	6.41336143242683	0.0467954409646925	0.102444183173659
USP1	0.330567983638979	9.54643667701283	0.267768426340967	0.368808152353162
CACHD1	-2.59188112545368	8.29131893027127	0.00807848602845019	0.0318426925404465
LEPR	-0.577050093935316	8.69117133112867	0.246297303987875	0.345456847704218
LRRC7	0.139624903499381	2.33088816980342	0.918722903509095	0.940486347132562
NEGR1	0.504099545853767	7.64028605941113	0.962128467172255	0.972533188850331
ST6GALNAC3	-2.0845083367691	5.68881840035499	0.123117942252209	0.20499620694194
PIGK	0.267496003337723	8.92558208919123	0.316727493884445	0.42091899753353
CLCA4	-3.57502080366892	3.44451146624683	5.76851338567542e-05	0.00196199423604165
PKN2-AS1	0.894384660440043	1.89943938869	0.341360515970214	0.446438065064014
DDAH1	-0.603556509818458	9.38494197509902	0.0297854047737536	0.0754561594333688
LRRC8C	-1.61913897727076	9.10136015158665	0.040721819824684	0.0929369295456275
LOC102723661	1.1248090400721	0.562404520036052	0.0769090791144138	0.147022657134534
GCLM	0.137471170428985	8.54260612882668	0.606228874535896	0.686656707807657
FAM69A	-0.206995648758806	7.60122697819516	0.36011264384953	0.458692915885754
LOC729970	-1.06200735788185	5.14157518773863	0.140658570127532	0.226940310338097
NTNG1	3.17621762692664	2.86115468030957	0.00333747287979844	0.0183143733567022
RHOC	-0.00336445469764201	11.2423796177058	0.843794273577344	0.88305353855573
KCNA2	2.22899275514638	1.93484601860571	9.95811829668302e-06	0.00100501862910249
RAP1A	-0.413089354342955	9.78988140523382	0.174206690368627	0.267568426994232
GNAI3	-0.423964874728339	10.651740442919	0.0311351460554533	0.0776363680467815
PHTF1	0.836361678140892	7.33352582806437	0.0201290035202489	0.0575973980807082
NOTCH2	-0.212842959641841	11.5164169934792	0.675103140303162	0.745496541167012
WDR3	-0.52545291520857	9.3659456761295	0.152540355172579	0.241797685038024
PDZK1	0.38512685992502	7.76941514602402	0.954463977232139	0.967032293283852
NBPF25P	1.02259055041432	1.84532890872164	0.238365507966752	0.336651761405614
NBPF10	1.93476694248565	6.63766117186701	0.00202161666240984	0.0132449480034364
NBPF20	1.00735758707593	0.503678793537965	0.00563409646332762	0.0256591357484609
NBPF8	0.301695375926129	1.20853045202424	0.551709705702674	0.638504274769412
OTUD7B	-0.0635005587773549	9.72395892976144	0.966857103359019	0.976179097354439
NBPF9	-0.786769673547415	8.07232233077401	0.0138745275065006	0.0447909615056053
SMG5	-0.816797786847354	9.36390911611526	0.0243637545402111	0.0659026889181429
TPM3	0.269108565503339	11.9618552881928	0.80020472482663	0.848804919319505
GBAP1	-0.0409987728306604	5.12234831577294	0.903633399133789	0.928542186235319
FCGR2A	1.83842230144901	8.07081375115833	0.0147844958260152	0.0466687080876979
PBX1	2.07581580420639	11.7147297935225	0.00612734467908161	0.0270720934289185
LOC440700	0.774359104495632	1.47007990052085	0.320614318460275	0.424920888298601
TNN	-1.88914769708949	8.74988735829409	0.0323531751406526	0.079658251807283
DNM3	0.604211875672307	6.73731296696594	0.270197781304786	0.371586366235567
MROH9	3.27567296269051	2.03059298843233	3.14937946103781e-05	0.00152773099461041
TNFSF18	1.2590535748182	1.4379996097012	0.166486412858673	0.258940698308375
SMG7	0.160467102305836	10.1592983984237	0.613101637717816	0.692421284842232
ACBD6	0.270278790660346	8.22725109952395	0.210731813302798	0.305628341608109
SOAT1	0.872532581697384	8.96227460325871	0.0527467805009176	0.111656643138874
BRINP2	3.07389792034859	6.01319463619485	0.899690085872177	0.925771780851184
RGSL1	3.16340368721015	1.58170184360507	0.00122230590123672	0.00968519121805687
RASAL2	-0.760455337468032	9.85092592232041	0.332044665533904	0.43660768113787
PTGS2	-5.00461962367085	8.2571512939265	1.04278752804146e-05	0.00100688780580197
ZBTB41	2.43664951497762	9.70604120271216	0.0197564560461055	0.0570154926397285
NEK7	0.584658224508514	9.9056612182239	0.223289680531289	0.319689207895169
PPP1R12B	-0.826091355493945	9.51350284516676	0.0476519892431515	0.103725483226618
SRGAP2	-1.17314975919313	7.9079953046491	0.0287845906897618	0.0737125028145631
ESRRG	-0.51793600518881	7.01980964591531	0.177589710646074	0.269632506772648
HHAT	1.07805152410152	7.52736728472337	0.00134805713189851	0.0103124940399281
BATF3	-2.26232400877055	4.81241352812057	0.00534024102507442	0.0247787576300428
USH2A	4.04295448996323	3.472219839972	0.0122377141719196	0.0414443360918861
EPRS	0.106270190172019	10.5613936198619	0.37040580210746	0.466347280009277
DNAH14	2.68996822774337	7.83483134133474	2.88536715070825e-05	0.0014952363610354
MIR548F3	0.50504048772706	0.6452767509506	0.239423971597915	0.337863049162188
RNU5F-1	1.43552195608181	0.717760978040905	0.0109807783773545	0.0387111898414356
TSNAX-DISC1	0.576701676993329	0.944288671026617	0.572253329002937	0.656400624817317
LINC00582	2.2410165873091	1.12050829365455	0.000291230338217867	0.00436188726742095
NUP133	0.867470501260493	9.42389165678483	0.000464392664762169	0.00556763785301799
TRIM11	-0.870214488331816	7.92267735251389	0.00785820036540045	0.03133471363906
LYST	1.15180589696147	9.5827413184005	0.101673278528158	0.178115266570535
LOC100130331	2.68206852759495	1.56629629899103	0.00012170705933107	0.0027253957908946
RGS7	0.712028833275613	2.449976668926	0.384957914498025	0.480914750168612
MTR	1.35644309238792	9.62596925706267	0.016761680683248	0.0508501728463151
ZNF496	-0.812203131010836	8.20178793837051	0.00621628564565068	0.0272788038322529
SMYD3	1.13339254202522	7.93429225389482	0.211919744134137	0.306910282492437
KIF26B	3.10403333967129	6.29235660462532	0.00910412105164901	0.0343752743492627
OR14C36	1.09108119452573	0.545540597262864	0.00724934180622628	0.0298647794913047
LINC01128	-0.871338405550791	7.40782162400696	0.0931198702625862	0.167121758342831
NADK	0.221494879203793	9.10608453098656	0.383408101411406	0.479226895910041
CDK11B	-1.96924639360753	7.01550551105791	9.84361818376652e-05	0.00244030837037049
AURKAIP1	0.497178083361518	8.64699600087624	0.273382953600743	0.375189820002282
FAM132A	-1.88780737748977	2.82732187361018	0.0100748943199092	0.0366319954548442
TNFRSF14	-0.932681310820082	8.40115311506691	0.12758784485588	0.21068732844519
SKI	-1.74210879133566	9.74482774170294	0.0280984007864712	0.0725664491043976
TTC34	1.98922127911168	1.69575958132617	0.00618240627261065	0.0271868595751655
DFFB	1.21034831541073	5.32758223099641	0.00152005288015404	0.0110711614823803
CCDC27	2.48689738870986	1.79290752895174	0.00719621776065647	0.0297576515853985
MEGF6	0.113550480159335	8.30518526289692	0.639587415564706	0.715450006941469
AJAP1	-1.01471184632247	5.27555145915268	0.213049618083724	0.308157566000628
NPHP4	-0.261355070828463	7.3941986341658	0.186116850738373	0.278384671893606
KCNAB2	1.17539324880193	7.02879666650365	0.000539138157990592	0.00605823293210401
PLEKHG5	-1.07666381730874	7.45171704028005	0.002587705567768	0.0155047306300477
ACOT7	0.377424276946774	7.69683787959894	0.703835504634264	0.769981214203257
PER3	0.565000269441405	9.21802143597667	0.393250429425214	0.489154767972997
TNFRSF9	1.21010680728772	5.1406497556731	0.0845443033474742	0.156437024971054
RERE	-1.43225735776017	10.2333187901124	0.00986034012133645	0.0360883329522268
H6PD	0.364925765683572	9.82422909689921	0.283115392082023	0.385902411556793
GPR157	0.103536219800708	5.83685167025823	0.906918383733454	0.931159448750252
CTNNBIP1	-0.226581819390952	8.7109251596124	0.454139758734172	0.54725304934663
KIF1B	-0.550778621798012	10.6986350779562	0.308391828232204	0.41240380294066
CLSTN1	-0.428884189013364	10.6774639344248	0.145745668529398	0.233342855844473
UBE4B	-0.345407178278076	8.96908838615057	0.0519057507804057	0.110366958669231
EXOSC10	-0.503742259074996	9.44455607511806	0.00653995971028977	0.0280876729485791
PEX14	-1.77194134783772	7.00247301082696	0.00329853174035396	0.018171806490136
CASZ1	-0.935879183678177	9.25487270454162	0.0287957135519543	0.0737260244405673
C1orf127	3.15214775720878	2.53903060771992	0.00113816532453953	0.00927174896559204
MTOR	1.13591590433412	9.537728846334	0.000230683449675681	0.00382649329263221
AGTRAP	0.0944364904648012	7.99009730314231	0.717658507966699	0.781478588434396
VPS13D	1.55669208506218	10.438313575978	0.000400696365229726	0.00513924521544639
MFN2	-0.522303699972047	10.2624775781394	0.000152028463539349	0.00305473115791605
TNFRSF8	0.153099693778712	4.79656135498103	0.600221191811804	0.681503676508503
AADACL4	1.89257575917846	1.15357130213497	0.000809592330322854	0.00762507599103916
KAZN	-2.5469965188249	7.99273066537755	0.000365140704596571	0.00492546540453634
FHAD1	-0.19939953893474	5.61378928581875	0.870473902287826	0.903585354944938
TMEM51-AS1	-1.5605371623726	4.40656767352854	0.000973890949133539	0.00846714198742374
DNAJC16	2.03912430559043	8.25088462853062	0.00214249259210387	0.013745521715084
SPEN	-2.12173959835821	10.5252156750661	0.0267915817518115	0.0701290045065239
FBXO42	0.15383790057462	8.60691535257606	0.499848607782992	0.590962209061153
PADI2	-3.3321282499796	9.19469464385554	0.000831655873884281	0.00775341680429169
NBPF1	2.06231055325973	8.65014073452516	0.0482064480009534	0.104615695343953
PADI1	3.58680937733252	2.5039312551799	7.69001734521285e-06	0.000956024471631215
MFAP2	0.224439208317278	7.70822967591398	0.93207903700889	0.950649800234132
ESPNP	2.23427677397733	2.83209369922292	0.0428121476956477	0.0962453386241815
ARHGEF10L	-0.5075143916265	8.87461913832571	0.240978252097425	0.339657534106826
IGSF21	0.575421913222786	4.39864097131491	0.571758380263554	0.656004102687366
ACTL8	2.45960534335082	1.22980267167541	0.00137176119411557	0.0104055116489013
IFFO2	-3.9245582370161	9.75128136710856	0.0100010386332449	0.0364734410386128
CAPZB	-0.606982525669616	10.7860351541093	0.0187740932623335	0.0549144403872867
PAX7	3.77203003115797	1.88601501557899	4.82353695477226e-06	0.000783805469803481
UBR4	0.250537055642113	10.9473676858735	0.45958610625056	0.552475466177526
TMCO4	-1.32853804502753	8.13142331317208	0.000122900481396018	0.00273996417755415
LINC01141	2.78093994055571	2.24278115241746	0.00162407815324769	0.0115312886887836
ALPL	-3.04947317104714	7.58845102657606	2.75468767750073e-05	0.00145439441249134
EIF4G3	0.1723146858393	10.0559142165308	0.558028001763002	0.644027652649786
HP1BP3	0.439479567652915	10.8257387346478	0.161042813516173	0.252233444095306
ECE1	-1.61625938596636	10.7428825542421	0.00505448566562152	0.023860840767544
ZBTB40	0.303413754005208	8.54721884754974	0.288309463717361	0.391312570497744
CDC42	-0.184102099208404	11.8026488592854	0.38723429880405	0.483115948269388
LDLRAD2	-1.05618855616066	3.85166047332785	0.0140594450211391	0.0451997724838837
HSPG2	0.170848340259261	11.1062214111336	0.988924282577133	0.992384672130069
LUZP1	-1.63713703329391	10.1346907276417	0.0602718729419739	0.123194400051559
E2F2	1.68176949159231	4.87302921246034	0.0519127281697228	0.110372495435492
TCEA3	1.00592120430838	8.64507409499619	0.169634875453506	0.262707127627646
NIPAL3	1.92915572934262	9.15969038193111	0.00371131394885013	0.019541504303595
NCMAP	-1.5132149604497	6.17137139811579	0.0183514368422149	0.0541235493265138
IFNLR1	-0.706856186391842	6.68064578311519	0.00631949581058784	0.0275496831528425
TMEM57	0.854606364054384	9.30808775720198	0.0265264255080743	0.0697779582028493
MAN1C1	0.935420983382777	7.49776119710677	0.190084829995463	0.282495444543928
RHCE	0.650789458264819	3.73274091500849	0.149930319654515	0.238525860051705
SH3BGRL3	-1.10575206514624	9.50124484381458	0.00329019959390719	0.0181574267005423
RPS6KA1	-0.449416236938296	9.16180376577555	0.062535299797122	0.126570162882346
LIN28A	3.49867605481692	1.74933802740846	0.00795077462111049	0.0315838856659633
TMEM222	0.0812185680881119	8.18073895686856	0.780091551707244	0.832966807295778
WASF2	-1.27777508307577	10.8564569979138	0.0014452385492315	0.0107338096724412
AHDC1	-3.48333989800472	8.5566710379656	0.00755459811573102	0.0306175353535738
SNHG3	-0.109787449981954	8.21316126095161	0.812203963786801	0.858037678213105
TAF12	0.327615368176558	7.49541332003834	0.392651256857996	0.488483068002818
PHACTR4	-1.62774782298395	9.24795650851363	0.0169776505546448	0.0513008820698718
RCC1	-1.80532299440453	9.36603251625157	6.01056947374902e-05	0.00198805690444304
PTPRU	0.0180356793435069	8.09829114319074	0.89199360596204	0.920103107727622
SRSF4	-1.72586601246666	9.89583639980487	0.00392619412635412	0.0202239238800609
MATN1-AS1	-0.631150675673758	4.49730005096013	0.00897236366617563	0.0340406570851877
MATN1	0.213472077423412	3.36321195724186	0.723652784597242	0.786512718556443
PTP4A2	0.316250179549902	11.697571171009	0.110277621526653	0.188889192398247
KPNA6	0.0910836899342824	10.1496996325473	0.721945789155871	0.785096991464933
SYNC	1.81320297979102	5.46056383077069	0.000256948741868509	0.00408866040260754
ZBTB8A	0.511824572911533	7.87881374096868	0.287795238561588	0.390761738611868
RNF19B	-2.53258437854849	9.86091481478022	8.22825326314633e-06	0.000974376669415631
HDAC1	0.767341804530301	10.1275550947723	0.142916515520608	0.229874148695895
S100PBP	0.817267421470501	8.44798817996542	0.0560634679280236	0.116822649506573
LOC101929464	1.53100238489227	1.30447073446755	0.0239675388119458	0.0650886448936916
PHC2	-1.87757627136961	9.62035747143015	0.000273974640444635	0.00424190061404985
CSMD2-AS1	3.20141994033753	1.60070997016876	0.000171309661465308	0.00329078840538359
ZSCAN20	3.03044603431076	5.33584018521899	0.00208690643432173	0.01353103440429
DLGAP3	2.1342308875778	3.21577122774536	0.0305748091204809	0.0767777569923956
ZMYM4	0.970050437961013	10.1959100320767	0.00572528512095094	0.025912971301191
KIAA0319L	1.25804431942485	10.311051876763	0.0189709981579435	0.0553045027737114
AGO3	0.273356488915185	8.2816437943338	0.348163989963951	0.453432480891745
AGO4	0.629034326682668	8.40816657445317	0.00166607140087459	0.0117230061768123
COL8A2	1.94984087929683	8.71532017695563	0.0221562988603068	0.0615881170104154
TFAP2E	-0.821955118680676	4.25556027301111	0.0142276573791077	0.0455548578122992
GRIK3	0.978374385627212	7.52870671850793	0.66445527885758	0.736736429529843
STK40	-3.19361140738131	9.92375977352963	7.26768311187789e-05	0.00214850575841319
YRDC	-0.702452641724452	7.91571968174411	0.0431374843493594	0.0967354445108214
SNIP1	-1.02527277871586	8.64648921069966	0.00997429601915189	0.0364156657863105
INPP5B	0.532156466287411	7.83216553188464	0.0213615286266749	0.0600669524179827
RRAGC	-1.6072528228363	9.04533780724692	0.0153004605393086	0.0477656757336133
BMP8B	0.273448494879869	5.17036901766857	0.80149201109213	0.849679479302908
BMP8A	0.984508993353395	6.52396181256066	0.138748290013259	0.22460500401996
RLF	-2.1710680825226	10.2846218190054	0.00575942678130462	0.026020525184351
SCMH1	-0.623889996327038	8.92576193324807	0.00616744787363308	0.027151819849494
KCNQ4	-2.39715222985898	4.69131277847222	0.0178750346783817	0.0531220266342814
NFYC-AS1	2.12597903593517	3.59170096227702	0.0116787774214102	0.0403087124978296
FOXJ3	-0.874171199697793	9.76509646865542	0.145039074310395	0.232462283651177
HIVEP3	-0.512690072017641	8.42826233192262	0.311383981351681	0.415499146130058
RIMKLA	2.97200445145811	5.12627566863291	0.0120397813401661	0.0410605353624016
LOC100129924	0.750958362208437	2.68227810823827	0.148501854613512	0.236689484961551
CFAP57	1.61629401647159	4.46705529762122	0.00292427221055175	0.0168032463063967
SZT2	0.342804341568837	8.88009503793395	0.0282795739865432	0.0729000621755251
TIE1	-2.07090881228234	8.5122431010065	0.00759651257172061	0.03071418449321
ST3GAL3	-0.787322951977829	6.53809196963682	0.00367288497764336	0.0194224412801636
ERI3	0.442057856523185	8.58449946858976	0.222897327816331	0.319266290196996
KDM4A-AS1	1.32455059860049	3.23968341109728	0.00191117187065307	0.0127587961258173
IPO13	0.44189464983582	8.15654453736557	0.0551879304243667	0.115547957061633
ERI3-IT1	0.602373975147944	3.44898378115114	0.126558645637791	0.209357665178352
KIF2C	2.44088025602101	5.99536850794741	0.000845496070163486	0.00782415478138781
TESK2	-0.190303385639005	7.66312853295883	0.469746461654008	0.562167652350256
EIF2B3	-0.0958773602144963	8.22086190137255	0.776119368204668	0.829673182623738
ZSWIM5	-0.0476955609028163	6.07801832141831	0.751253186984803	0.809961933089214
PIK3R3	0.319584884476748	10.4865097904796	0.462097010675325	0.554802200685688
MKNK1	-0.0772272176307318	7.95787333762109	0.523673627155778	0.612530187640451
MAST2	0.313612007143851	9.87443723902077	0.221865549295329	0.318282223031276
POMGNT1	0.996061428820266	9.43141545899422	0.0849883168201105	0.157028344065388
CYP4Z2P	3.08807378077754	6.06126224653233	0.0700290659504347	0.137642020046037
CYP4Z1	0.13484405027466	7.58993215646615	0.680849173362503	0.750524461607083
CMPK1	-0.294746812007582	10.7387809568752	0.312477520824813	0.416464135509008
SKINTL	0.712426006402542	2.22368846730822	0.254472332609921	0.354578084036913
SPATA6	0.0384328538027987	7.72038289789013	0.972459222635281	0.980462362736071
ELAVL4	2.62479839627824	1.99716999016345	0.00817285753012006	0.0320828068004993
TTC39A	1.43307733704373	9.71833225381036	0.0183218616153978	0.0540489563515831
EPS15	0.469545866792273	10.383207572423	0.209658183358834	0.30433508639866
NRD1	0.167537518341768	10.5306914687534	0.480264011130965	0.57206885585086
OSBPL9	-0.657431685865109	9.7946112055922	0.0576273094867666	0.11921800225572
ZCCHC11	-0.722310444920513	8.92513945349963	0.153765188924051	0.243326565893922
ZYG11A	1.44762467234804	5.60131178698402	0.0216170681282218	0.0605295538716102
ZFYVE9	0.292467469648499	8.89193541415888	0.13161812441945	0.215663329825586
CC2D1B	0.609217992297832	7.99774556674039	0.00470957124178077	0.022821706879574
ZYG11B	1.87233185830184	9.1934426930111	0.0463163677545736	0.101785101493883
NDC1	1.4500462306567	8.77951193844734	0.0242842732573701	0.0657577472313572
LRP8	1.384951565593	6.71638452030437	0.0293446456400456	0.0746506306318071
GLIS1	-1.00393300454895	4.07715371470085	0.0733548880899353	0.142535980191384
HSPB11	1.05565558844762	7.21194064797298	0.0086260756672404	0.0331702379421219
ACOT11	2.1756504985433	4.3967011401202	8.65089953072777e-05	0.00231349777344914
CYB5RL	1.62088882162866	5.38696062295913	3.94514296951481e-05	0.00167666796297347
SSBP3	-1.57627617188475	8.64256427142172	0.00134206492128921	0.0102822381355725
MROH7-TTC4	0.912420935003903	1.29690610781061	0.119746010069414	0.200824295312479
PRKAA2	0.499719193154262	8.08012703678054	0.416951192402746	0.512597293582819
C8B	0.163192045105016	2.61026756695755	0.597677369008458	0.67916537267173
PPAP2B	-2.73893923619457	10.5887806424297	0.0574484960161877	0.118966165183301
C1orf168	0.120337469969352	6.09875504665548	0.461847143533905	0.554581356110061
DAB1-AS1	0.732810334286626	0.591667202336868	0.206565355396702	0.301038322559967
LINC01358	0.323045805716769	1.48724790676936	0.610459008808853	0.690208951449712
OMA1	1.37072042853504	7.76097369702255	0.011416038518525	0.0397035565431594
HOOK1	0.636277526033785	9.31810702332885	0.178018370090419	0.270085912621356
LOC101926964	1.09871418106705	1.46366464670312	0.19894557557875	0.292314246092274
INADL	0.273945124536423	10.6113326756349	0.341941767478556	0.447012918200276
KANK4	0.702179475241395	6.57213679094607	0.519391903191415	0.609017955714433
DOCK7	0.31788296050729	9.4240197496104	0.211264000363719	0.306189029873036
ATG4C	1.09156567111617	6.57117409297994	9.62179862715768e-05	0.0024185790035217
LINC00466	2.89464081890337	1.44732040945169	0.00695705084574028	0.0291362582465894
PGM1	-1.87679443982624	8.71951731811358	0.000459834341254224	0.00554724630508263
ROR1	-1.3250007477313	7.07185997962144	0.225852595039245	0.322462205306937
AK4	-0.345853256538327	9.55931955382708	0.185847591185962	0.27807171748148
JAK1	-0.657344560762415	11.5242221878403	0.23129326083072	0.32866824457122
DNAJC6	0.706785204671799	6.61327840916621	0.402152152331061	0.498189371116188
RAVER2	-0.250448343067364	8.51665887673279	0.51541353292726	0.605468878686602
PDE4B	-3.67008436751499	10.7735859804115	0.00312750634373904	0.017571857184702
IL23R	1.09036362258933	1.24633075306499	0.11103205813106	0.189883855190999
TCTEX1D1	-0.352735611931658	3.35618616986285	0.290734317991318	0.394052738085225
SERBP1	-0.72491701155142	12.070023131746	0.034363795245926	0.0829726924839882
WDR78	1.60433389627563	6.67596354459697	0.00748873534089284	0.0304336898225624
SLC35D1	1.88948720768545	8.35821522590037	0.00870625267458683	0.0333666968486785
WLS	-2.45805069125139	9.49462664402452	0.00123801242305098	0.00978200360693098
DEPDC1	3.57170872332539	5.34711281618548	0.0185194160896823	0.0544535132069571
GNG12	-1.07157779741441	10.9913143822241	0.0288168302548595	0.0737576414951207
GNG12-AS1	-0.199208745325495	4.25836239790088	0.262416150619848	0.363399714288472
PIN1P1	1.88654027742849	0.943270138714243	0.000776690199966042	0.00748713925765585
LRRC40	0.271879928981081	7.68628751207892	0.19899426220009	0.292368760269179
ANKRD13C	0.70494411376339	8.68714110340521	0.0890124396600212	0.162019947750328
ZRANB2-AS2	1.38580346544912	2.58309329957904	0.0779310712471454	0.148109529713398
PTGER3	1.35788578229197	8.03862696428946	0.0295189488110385	0.0749494204903686
LINC01360	1.39322335737368	0.696611678686838	0.0111972778632072	0.0391935785622415
FPGT-TNNI3K	0.440991632542752	1.06430973547938	0.463946009872986	0.556651395415259
LRRIQ3	1.8020076047855	3.01754109283758	0.00830355265277088	0.0323939957177274
TNNI3K	1.04241090446178	0.52120545223089	0.05264933440708	0.111553291279614
ERICH3	-0.35221417676473	4.57654951386033	0.300926079250353	0.404563789795501
MSH4	2.90859888504825	2.53455816650634	0.000524271928992938	0.00598360862758783
SLC44A5	2.09063378065518	6.38127734885544	0.30524294681693	0.409016472805504
ST6GALNAC5	1.73365334105603	5.74004547306661	0.427770943543638	0.522084113657548
FAM73A	0.928814965362025	8.48628613923325	0.061873806257804	0.125593923311204
ZZZ3	0.00623674859806121	9.43486458514359	0.97981677826067	0.986029030742664
NEXN	-1.09664651874883	7.05847412282074	0.0390758493454982	0.0902865408156295
AK5	-2.19103259401468	8.56560494601145	0.039943745823146	0.0916168602507258
GIPC2	-1.65429127659711	5.2737863654515	0.00086525150607469	0.00793139723620347
ADGRL4	-2.66598681542815	9.13188300212138	0.00892757897860159	0.033957092793213
MGC27382	1.01951507977545	0.703731049205875	0.0817464332384867	0.153066830066752
LOC101927412	1.22296726574327	0.611483632871633	0.0283530135766099	0.0730222475388207
ADGRL2	-0.854456372937951	9.236048440479	0.0550484583502789	0.115358128654487
PRKACB	2.49518136690539	9.75453087023003	0.0286804541167497	0.0735503120154875
TTLL7	1.23071143097787	6.36770363607173	0.280019884162274	0.382607026164941
SAMD13	2.09161220866861	4.72576064712823	0.121284246368346	0.202732184766058
MIR548AP	1.16431473735784	0.789440791224659	0.00535892366912518	0.0248517377136553
LOC101927587	1.70676950383012	3.57146926302336	0.0922074385704687	0.166108944766015
LOC101927560	1.53202671189269	3.00950534074669	0.0578780225890558	0.119638599072815
MCOLN2	1.04580744482746	5.40341849483093	0.0836844399335709	0.155301434708694
C1orf52	-0.968382288359108	7.82906011504404	0.00256277361813133	0.0154138984272594
WDR63	0.703809043438604	3.9151880563469	0.466134079985298	0.558798488342626
LPAR3	-2.70610906067916	4.59052545992333	0.0514217770986415	0.109577926930543
LINC01461	-0.0756615327539293	1.99133515745422	0.66962586138432	0.741069455523421
CLCA2	1.9160443325818	7.82771284725296	0.813613394511598	0.858912161323265
COL24A1	3.15209092976044	4.50420962492391	0.000628552750457531	0.0065957848460316
HS2ST1	0.478303213195264	9.183209810191	0.326225555721963	0.43060784245587
LOC101927844	1.74837082389141	0.874185411945706	0.00044019985359354	0.00539797075166406
LRRC8B	-0.585742796806934	9.12545779833206	0.329115563274931	0.433546793525913
GBP4	0.708038871059826	9.2125180319154	0.426128482483337	0.520583043490753
GBP1	-2.22143714424625	9.82356532355758	0.0526175621374048	0.111523424511773
PKN2	0.244855269017728	10.0146748876243	0.48638016317345	0.577935692735456
LRRC8D	0.782249792451444	8.04277782570156	0.00387218506008544	0.0200456070484874
HFM1	1.36360415506168	2.85569538920905	0.0553225638141409	0.115788318375972
RPAP2	1.18862926282552	7.44998802912301	5.88718469787419e-05	0.00198608179384942
EVI5	0.492466686364675	8.4560916993942	0.296437115905173	0.399913588180833
FNBP1L	-0.359164017228867	10.5755050359263	0.130158343638527	0.213909573847615
BCAR3	-1.37590777424285	8.81878985350827	0.0481965211343818	0.104604025100481
