GeneID	M	A	p.value	Adj.p.value
NUP133	0.943967421769013	9.46214011703909	0.000441684162419067	0.00824792203814734
TRIM11	-0.855446318985589	7.930061437187	0.011427357080288	0.0475022862169424
LYST	1.03228525237291	9.52298099610622	0.131979951983328	0.220243670144911
LOC100130331	4.0632362944351	2.2568801824111	0.0197934495003931	0.0649589692228855
RGS7	0.96709274957544	2.57750862707591	0.824338141833826	0.866521578032639
MTR	1.53374001968439	9.7146177207109	0.00858303138491622	0.0407708710598939
ZNF496	-0.499035201498405	8.35837190312673	0.0784000318397681	0.155372971279431
SMYD3	0.376264012728019	7.55572798924622	0.0501116839898619	0.115070764569711
KIF26B	3.42846911381604	6.45457449169769	0.00856433961759067	0.0407490570409734
OR14C36	1.89235254261781	0.946176271308904	0.086155803492741	0.164851807000667
LINC01128	-1.00367275169263	7.34165445093604	0.0497399668665615	0.114494590342076
NADK	0.186888038312179	9.08878111054075	0.663829296405533	0.735221600584313
CDK11B	-2.11709912626962	6.94157914472686	1.34676314483356e-05	0.00159986609641895
AURKAIP1	0.111851116874036	8.45433251763249	0.809444237142779	0.854422741330097
FAM132A	-1.35446857249535	3.09399127610739	0.0395804712124464	0.0992079904000527
TNFRSF14	-0.898621257420399	8.41818314176676	0.107525586540265	0.190686845824806
SKI	-1.62732210775738	9.80222108349208	0.056568679610775	0.124390136455326
TTC34	2.4786017082752	1.94044979590793	0.0134898681351806	0.0519692651377091
DFFB	1.24275935091833	5.3437877487502	0.000780426721847577	0.0107290669622786
CCDC27	3.83835104233166	2.46863435576265	0.000938578784410104	0.0116902626660738
MEGF6	-0.379324736280629	8.05874765467694	0.187188115073114	0.282754514697332
AJAP1	-1.98085031498007	4.79248222482388	0.0733839598994522	0.149114592269577
NPHP4	-0.435927477789191	7.30691243068543	0.0333784413731435	0.0895061258156421
KCNAB2	1.35424669291081	7.11822338855809	0.000173675995550703	0.00540531822314813
PLEKHG5	-0.858280594052325	7.56090865190826	0.00568761904260561	0.0320378060184884
ACOT7	-0.451796619800643	7.28222743122523	0.0406889221122543	0.100729067234749
PER3	0.172747961268182	9.02189528189006	0.610783220185158	0.689790888784193
TNFRSF9	1.90538334447013	5.48828802426431	0.0239432830481064	0.0728344422897614
RERE	-2.43123102854501	9.73383195471997	0.00425000242432117	0.0269676233779735
H6PD	-0.0602383804426469	9.6116470238361	0.747312665089001	0.80458056185631
GPR157	-0.561972862482894	5.50409712911643	0.0049544562310109	0.0294743791004308
CTNNBIP1	0.0633476018677654	8.85588987024176	0.991140381385707	0.994449340880959
KIF1B	-0.340371481065743	10.8038386483223	0.535127473953114	0.622858938931673
CLSTN1	-0.534579849705135	10.624616104079	0.0923362292929729	0.172134803329478
UBE4B	-0.506348090436846	8.88861793007119	0.00615749542279937	0.0336496279230961
EXOSC10	-0.580478468642046	9.40618797033454	0.0146907660168164	0.0547186881153226
PEX14	-1.9052306876999	6.93582834089587	0.00343592267649073	0.0237175787789684
CASZ1	-1.82239511907016	8.81161473684562	0.00159669465260366	0.0153273803092405
C1orf127	3.63775956536712	2.78183651179909	0.000226340819447728	0.00604124657646189
MTOR	0.921617699883662	9.43057974410877	0.00107199080258708	0.0123518138788073
AGTRAP	-0.246006475898127	7.81987581996084	0.682175610306084	0.750612692101881
VPS13D	1.22309549526281	10.2715152810783	0.00250493474430037	0.0196169495001647
MFN2	-0.671980275108155	10.1876392905714	0.00354584411234018	0.024183421448664
TNFRSF8	0.944899425383673	5.19246122078351	0.315380772408211	0.420912478730153
AADACL4	2.94403787608702	1.67930236058925	0.0252852027873205	0.0754115377330941
KAZN	-1.81328747036296	8.35958518960852	0.00215417254622715	0.0179594820221369
FHAD1	0.0357485862524764	5.73136334841236	0.831207367504074	0.871943634879061
TMEM51-AS1	-0.43081078172033	4.97143086385468	0.149018595120281	0.241211458055814
DNAJC16	1.39112996612067	7.92688745879574	0.00299041774116471	0.0217933583250837
SPEN	-2.07241375917603	10.5498785946572	0.0226558886380708	0.0703907109785248
FBXO42	0.158005083596208	8.60899894408685	0.513760905616689	0.602592377358708
PADI2	0.121588376325786	10.9215529570082	0.834035964972256	0.874471140003024
NBPF1	1.41631984350205	8.32714537964632	0.00191505597829186	0.0168355494613334
PADI1	4.17588345643498	2.79846829473113	0.000240864063640751	0.00621827977129761
MFAP2	1.36259181662798	8.27730598006933	0.0904898980576615	0.170264332267806
ESPNP	3.82858710381809	3.6292488641433	0.00788224929662423	0.0387416608464361
ARHGEF10L	0.166551331119289	9.2116519996986	0.783656852302314	0.833671193348979
IGSF21	0.834562275547274	4.52821115247715	0.143580247416014	0.234493706859059
ACTL8	7.03511118766671	3.51755559383335	0.00184879502527283	0.0165034239958782
IFFO2	-2.29569105946419	10.5657149558845	0.0218990182587488	0.0690050882940374
CAPZB	-0.524139611653123	10.8274566111176	0.042267683752224	0.10302467989428
PAX7	4.95851173584912	2.47925586792456	0.000707270576362892	0.0102160245148369
UBR4	0.190730806266583	10.9174645611857	0.575561332066376	0.659008479355424
TMCO4	-0.792762186966669	8.3993112422025	0.00903214742891919	0.0418669096359667
LINC01141	3.41732786116476	2.56097511272198	0.0178460880064131	0.0610081103589318
ALPL	-2.81943525611094	7.70346998404416	0.000235976348626377	0.00616072436729303
EIF4G3	-0.185051133112365	9.87723130705493	0.639931382747859	0.71498140052409
HP1BP3	0.13595109831308	10.6739744999779	0.608511719483624	0.687680752036362
ECE1	-2.22665374146934	10.4376853764906	0.000613963899854426	0.00960119227622938
ZBTB40	0.103086195608018	8.44705506835114	0.675401668944721	0.744940763189498
CDC42	-0.38534880041138	11.7020255086839	0.117946000303628	0.20273423072714
LDLRAD2	-0.648327848938827	4.05559082693876	0.176893553903101	0.27267689839789
HSPG2	-0.138593231947702	10.9515006250302	0.817874209162772	0.861416546555346
LUZP1	-1.26065991640964	10.3229292860839	0.117037292236175	0.201633730881184
E2F2	2.49948942250065	5.28188917791452	0.0166436530484017	0.0586843184659801
TCEA3	-0.10474746802915	8.08973975882742	0.890635203557698	0.919254644682274
NIPAL3	1.30289458754243	8.84655981103101	0.00379252496385389	0.0252139189879852
NCMAP	0.508787680750748	7.18237271871602	0.712407680232832	0.776784087431326
IFNLR1	-0.577211579182499	6.74546808671986	0.00927560843399984	0.0425309277266289
TMEM57	0.273802782315877	9.01768596633273	0.339338605969413	0.446063938222456
MAN1C1	0.119877829551772	7.08998962019127	0.734519479687181	0.794423868113902
RHCE	0.404708495217838	3.60970043348499	0.937420260257754	0.955305651253922
SH3BGRL3	-0.560756800250279	9.77374247626256	0.0479705375301839	0.111809000656434
RPS6KA1	-0.604376201671617	9.08432378340889	0.0010382349413909	0.0122319547355287
LIN28A	5.40598845486262	2.70299422743131	0.0135435254691529	0.0520887406818629
TMEM222	-0.730980649530189	7.77463934805941	0.0367389704947882	0.0945586583694054
WASF2	-1.30670900633508	10.8419900362841	0.00225695480385997	0.0184277919980861
AHDC1	-3.26128484431014	8.66769856481289	0.0121274535983027	0.0488865633898125
SNHG3	-0.27575778927033	8.13017609130742	0.514711636325174	0.603538094162653
TAF12	0.242138298423006	7.45267478516156	0.459032227805934	0.551986144861399
PHACTR4	-1.90370455384873	9.10997814308123	0.0148821258560554	0.0551255205000394
RCC1	-1.52470866529336	9.50633968080716	0.00106194079611968	0.0123145224400625
PTPRU	0.589876660076152	8.38421163355706	0.327525771925098	0.434005195235975
SRSF4	-1.28519193244765	10.1161734398144	0.00905417963949318	0.041940519773726
MATN1-AS1	-0.74767893562456	4.43903592098472	0.0233283450658149	0.0716466071916533
MATN1	0.981117144484374	3.74703449077234	0.174121022194658	0.271743923061211
PTP4A2	-0.564947601214503	11.2569722806268	0.0115399465976326	0.0477153353509052
KPNA6	-0.242349613375461	9.98298298089241	0.618804711899563	0.696947192432772
SYNC	0.708219079709774	4.90807188073007	0.190986132984672	0.286405625728154
ZBTB8A	0.360910304306654	7.80335660666624	0.402062712262811	0.499062683756973
RNF19B	-2.06507268120516	10.0946706634519	1.55835354630892e-05	0.00166948429982996
HDAC1	0.786601427011547	10.137184906013	0.100624693158813	0.182372796432736
S100PBP	0.658571006283289	8.36863997237182	0.066828145322163	0.139655811123777
LOC101929464	1.33845471159545	1.20819689781914	0.146419472564156	0.238075330276996
PHC2	-1.73688462106754	9.69070329658118	0.000297503628133643	0.00688313723917444
CSMD2-AS1	3.94704463073959	1.9735223153698	2.7432057395035e-05	0.00229080312959264
ZSCAN20	2.7302260663325	5.18573020122986	0.00614812084175981	0.0336140669099067
DLGAP3	1.75045422707868	3.02388289749581	0.0157247705685483	0.0568893150837827
ZMYM4	0.844294838024862	10.1330322321086	0.0100338606531146	0.0443315481239321
KIAA0319L	-0.0794730041063491	9.64229321499744	0.861398051601386	0.896805254265548
AGO3	0.173084615967604	8.23150785786001	0.495176391625298	0.585871515818522
AGO4	0.659224816172364	8.42326181919801	0.0330363340682482	0.088957286305492
COL8A2	2.28356670196953	8.88218308829198	0.0108585673220196	0.0462783104175613
TFAP2E	-0.00654279413404117	4.66326643528442	0.460992701189637	0.553996921138268
GRIK3	-0.580786982518812	6.74912603443492	0.405294403534571	0.502211767513969
STK40	-3.11187618700123	9.96462738371967	0.00104611367605317	0.0122527833236402
YRDC	-1.31605114247	7.60892043137134	0.00387934409045783	0.0255764008532268
SNIP1	-1.30332828980812	8.50746145515353	0.00506367583516222	0.0298801748267513
INPP5B	0.46041265580174	7.7962936266418	0.0448096448770624	0.106843049785555
RRAGC	-1.6129068763074	9.04251078051137	0.0156453746174683	0.0567233684196636
BMP8B	0.69051070291819	5.37890012168773	0.392084897236717	0.489462931312874
BMP8A	1.475941276376	6.76967795407196	0.0834491570398248	0.161677949508322
RLF	-1.93559786607361	10.4023569272299	0.00681412223314408	0.0356972535952887
SCMH1	-0.449889911799881	9.01276197551165	0.0317193157138424	0.0867293976126382
KCNQ4	-0.500689207353773	5.63954428972482	0.390495210562899	0.487767207033274
NFYC-AS1	2.2070093868835	3.63221613775118	0.00985876609765081	0.0439434702091252
FOXJ3	-1.07625093944559	9.66405659878152	0.0997940197201363	0.18133487116543
HIVEP3	-1.11117526667821	8.12901973459234	0.054136767045042	0.12088139725258
RIMKLA	2.19246947994197	4.73650818287483	0.000828304962365163	0.0109616111206724
LOC100129924	1.44760888997809	3.0306033721231	0.339697512935669	0.446419765753154
CFAP57	1.97628936290902	4.64705297083993	0.0405972010619574	0.100608817342508
SZT2	-0.0426315619066038	8.68737708619623	0.68217122681044	0.750612692101881
TIE1	-2.05254014462379	8.52142743483578	0.00560875579078739	0.0317761043840903
ST3GAL3	-0.221630754679394	6.82093806828604	0.306336025253783	0.411284405402888
ERI3	0.430495097241882	8.57871808894911	0.285202014864025	0.389237679725158
KDM4A-AS1	1.05812532539822	3.10647077449615	0.00186136956198335	0.0165431099497242
IPO13	0.294093829170527	8.08264412703293	0.190878820217901	0.286312572646484
ERI3-IT1	0.632945814934529	3.46426970104443	0.170311897301482	0.267266307207851
KIF2C	3.95012136715783	6.74998906351582	1.77939421669527e-05	0.00179378533326854
TESK2	-1.52725900484385	6.9946507233564	0.00465530601819556	0.0284730984235925
EIF2B3	-0.157995999807621	8.18980258157599	0.64526135505467	0.719697084851817
ZSWIM5	-0.928586132740489	5.63757303549947	0.0384114179616035	0.0972269125484802
PIK3R3	0.222014169380502	10.4377244329315	0.688762442380251	0.756610058155227
MKNK1	-0.0286502705727949	7.98216181115006	0.783086175380678	0.833264038745722
MAST2	-0.3343580306988	9.55045222009945	0.110255022913712	0.193439387379396
POMGNT1	-0.00594777550243118	8.93041085683287	0.989359351428636	0.993204451194859
CYP4Z2P	-0.191187955796466	4.42163137824533	0.166189943983369	0.262245347839799
CYP4Z1	-3.60844728221905	5.71828649021929	0.181414423054033	0.2769763559124
CMPK1	-0.210483784713116	10.7809124705225	0.466928794493482	0.559408110183171
SKINTL	1.15886778148055	2.44690935484723	0.544544947526689	0.63143855951917
SPATA6	-1.07699830461284	7.16266731868231	0.00701239113549551	0.0363246097745085
ELAVL4	4.3144228251971	2.84198220462289	0.000570468520713069	0.00933192373246295
TTC39A	-0.926672869059656	8.53845715075867	0.0533831309642713	0.119779494793736
EPS15	0.460664399819258	10.3787668389365	0.21303821027939	0.309888234245439
NRD1	0.0501692651839376	10.4720073421745	0.675668175738876	0.745104896523024
OSBPL9	-0.826288925339037	9.71018258585524	0.0298014654506399	0.0835918813232501
ZCCHC11	-0.597141736702326	8.98772380760872	0.236938281367395	0.336811760305572
ZYG11A	1.4160207791462	5.5855098403831	0.0229505312495656	0.0708484944224786
ZFYVE9	-0.656092108417857	8.4176556251257	0.0249236556693977	0.0747827889722246
CC2D1B	0.446729619663868	7.91650138042341	0.0152151302342628	0.0558116034093291
ZYG11B	1.43043764888895	8.97249558830466	0.0736560288680921	0.149528120864035
NDC1	1.30021421140289	8.70459592882044	0.0416313762095743	0.102082790344284
LRP8	2.50946104739011	7.27863926120292	0.00144459315212084	0.0145027531084226
GLIS1	-0.529085225771318	4.31457760408966	0.256370673061396	0.357624297947654
HSPB11	0.831640153432752	7.09993293046554	0.0155931361165572	0.056599214339011
ACOT11	2.80314873351657	4.71045025760684	0.000198001101571726	0.00569989975498466
CYB5RL	0.838828343033543	4.99593038366157	0.0416680871220177	0.102104165063763
SSBP3	-1.30997391616973	8.77571539927922	0.00132277585165844	0.0138478267995505
MROH7-TTC4	1.69820115587197	1.68979621824465	0.0555809348466239	0.122923205526101
PRKAA2	-0.392716571721135	7.63390915434284	0.157869434565316	0.252086981118655
C8B	1.17544786450759	3.11639547665884	0.540704970281575	0.627964284345468
PPAP2B	-2.69352569004773	10.6114874155031	0.0698707764479693	0.144015987004152
C1orf168	-2.45732807986343	4.80992227173909	0.00690861926360858	0.0359985159034366
DAB1-AS1	1.15399024505962	0.802257157723367	0.176661635182248	0.27267689839789
LINC01358	1.44797037281749	2.04971019031972	0.0518639712372287	0.117391912231567
OMA1	0.719484641872126	7.43535580369109	0.0456868874897478	0.108230201359804
HOOK1	-0.346854737197158	8.82654089171338	0.418766645469887	0.514976322322965
LOC101926964	1.93332865234636	1.88097188234277	0.0692279642577602	0.143099026191823
INADL	-0.782231829995542	10.0832441983689	0.0296434140611523	0.083340811776593
KANK4	2.74485956125152	7.59347683395113	0.095219403019058	0.175556437962054
DOCK7	0.719125712681609	9.62464112569756	0.0422461256393624	0.103001899889457
ATG4C	1.32001077574331	6.68539664529351	3.85027924416843e-05	0.00269871511676437
LINC00466	2.85743451899353	1.42871725949677	0.0116525182761034	0.0479498568775808
PGM1	-1.24014221789872	9.03784342907734	0.0102025391607075	0.0447610163740494
ROR1	0.0496402103807614	7.75918045867747	0.734875097497045	0.794561934974886
AK4	-0.639293787335511	9.41259928842849	0.0319591762129656	0.0871216371166416
JAK1	-1.18085746004961	11.2624657381967	0.0800028290487631	0.157399236717273
DNAJC6	0.2830588604799	6.40141523707026	0.660786766893282	0.732749915097761
RAVER2	-0.450081794367732	8.41684215108261	0.285341636892951	0.389365228835806
PDE4B	-3.39768571496595	10.909785306686	0.0106940285919157	0.0458654459992111
IL23R	2.46628435563114	1.9342911195859	0.00316344745688395	0.0225287675208372
TCTEX1D1	-0.0704129955301139	3.49734747806362	0.679536773796433	0.748490291980286
SERBP1	-0.0303978454177336	12.4172827148128	0.795575057147554	0.84358360939549
WDR78	0.00431342323387054	5.87595330807609	0.965874743301777	0.976456139990273
SLC35D1	1.21261741391414	8.01978032901471	0.0184121417326953	0.0620845445445614
WLS	-2.38255789315642	9.53237304307201	0.00182682821038766	0.0163915724139855
DEPDC1	5.42064931775688	6.27158311340123	0.00553318314306794	0.0315045303935752
GNG12	-1.36363859180677	10.8452839850279	0.0221714256753186	0.0695137492265073
GNG12-AS1	-0.295408294672909	4.21026262322717	0.209201670716935	0.305676988621982
PIN1P1	1.87096110868046	0.935480554340228	0.0594054287461276	0.128759256772594
LRRC40	1.08263675825759	8.09166592671717	0.0026071911753287	0.0200698990901558
ANKRD13C	0.724690064655815	8.69701407885142	0.0742647204516712	0.150426981955907
ZRANB2-AS2	0.989444980454254	2.3849140570816	0.124743602714744	0.21094615915867
PTGER3	-0.462466971911311	7.12845058718782	0.115663814976219	0.199948179978361
LINC01360	2.65970921979451	1.32985460989726	0.0358372282761447	0.0930613081969714
FPGT-TNNI3K	0.448996011180017	1.06831192479801	0.720323977808428	0.783154625982325
LRRIQ3	1.55367947009022	2.89337702548994	0.0715288162666265	0.146395360206458
TNNI3K	0.416971862381278	0.208485931190639	0.176098300843124	0.27267689839789
ERICH3	-0.63840358027178	4.4334548121068	0.159852726895962	0.254659292869642
MSH4	2.45872055636582	2.30961900216513	0.00371247162253794	0.0249168884522752
SLC44A5	0.0586795469810252	5.36530023201837	0.417355654897312	0.513572018718744
ST6GALNAC5	2.97507097687153	6.36075429097436	0.00159140265827028	0.0152979505076261
FAM73A	0.358348094353428	8.20105270372895	0.35310984735298	0.460289686738459
ZZZ3	0.223037973643563	9.54326519766634	0.596039504493416	0.676881090713922
NEXN	0.325190549218832	7.76939265680457	0.401256324065465	0.498216242385678
AK5	-3.51645879977626	7.90289184313066	0.0222467463476485	0.0696108239404048
GIPC2	-2.18755305097862	5.00715547826074	0.000151492800768773	0.00504193214502186
ADGRL4	-2.98162203884226	8.97406539041433	0.00511989124901097	0.0300537237945888
MGC27382	2.3268801526605	1.3574135856484	0.0142576381786812	0.0537887310027092
LOC101927412	2.24585303939892	1.12292651969946	0.016939684711999	0.0592105045265522
ADGRL2	-0.4215785926066	9.45248733064467	0.253935558266187	0.35508877760759
PRKACB	0.538086330933332	8.775983352244	0.246971659335023	0.34740515322182
TTLL7	0.632606879883385	6.06865136052449	0.0982976473596318	0.179466438497782
SAMD13	0.34367561974014	3.85179235266399	0.466966524218984	0.559410813815301
MIR548AP	0.798189073793169	0.606377959442325	0.221609504461062	0.319724173934909
LOC101927587	0.692746450021286	3.06445773611895	0.749714846000197	0.806309123489735
LOC101927560	1.1071250572339	2.7970545134173	0.0104722291495222	0.0453113653332336
MCOLN2	1.32642803817332	5.54372879150386	0.0464149674361426	0.10940269408819
C1orf52	-0.697865245076836	7.96431863668518	0.00460361909117246	0.0282525767314909
WDR63	0.141111542118403	3.6338393056868	0.924276618264809	0.945157261233206
LPAR3	-0.299062691312722	5.79404864460655	0.783637404046294	0.833671193348979
LINC01461	-0.386581648823985	1.83587509941919	0.199581274210855	0.295442870260181
CLCA2	1.64891808782486	7.69414972487449	0.645793560878552	0.720163705196562
COL24A1	3.35650245449864	4.60641538729301	0.000446662459061007	0.0082919297150555
HS2ST1	0.757251663107148	9.32268403514694	0.196310286879123	0.292138986584865
LOC101927844	2.97777387005563	1.48888693502782	0.0584600140477229	0.127255138975355
LRRC8B	-0.0116134064090386	9.412522493531	0.875255862652308	0.906978421356841
GBP4	1.71399183930203	9.7154945160365	0.182949815433771	0.278513878823219
GBP1	0.374080819686878	11.1213243055241	0.751468063456251	0.807714048240666
PKN2	0.359109994906092	10.0718022505685	0.421390013572137	0.516982796997723
LRRC8D	1.55289191690945	8.42809888793056	0.00244332739157018	0.0192957281488453
HFM1	1.36871934859813	2.85825298597727	0.0551629732314628	0.122296090948485
RPAP2	1.09328480038623	7.40231579790336	0.000100061912175888	0.00413555172837238
EVI5	0.0839665557048246	8.25184163406428	0.746758912254394	0.804189681510594
FNBP1L	0.0188845321157424	10.7645293105986	0.938318942426809	0.955885506088475
BCAR3	-1.87342057811232	8.57003345157354	0.00581125095731364	0.0325314342860414
